,RESIDENTIAL_CITY,AGE_RANGE,PARTY_AFFILIATION
4472,MCARTHUR,24-44,None
4473,MCARTHUR,24-44,None
4474,MCARTHUR,24-44,None
4475,MCARTHUR,24-44,None
4476,MCARTHUR,24-44,None
4477,MCARTHUR,24-44,None
4478,MCARTHUR,24-44,None
4479,MCARTHUR,24-44,None
4480,MCARTHUR,24-44,None
4481,MCARTHUR,24-44,None
4482,MCARTHUR,24-44,None
4483,MCARTHUR,24-44,None
4484,MCARTHUR,24-44,R
4485,MCARTHUR,24-44,None
4486,MCARTHUR,24-44,None
4487,MCARTHUR,24-44,None
4488,MCARTHUR,24-44,R
4489,MCARTHUR,24-44,None
4490,MCARTHUR,24-44,D
4491,MCARTHUR,24-44,None
4492,MCARTHUR,24-44,None
4493,MCARTHUR,24-44,None
4494,MCARTHUR,24-44,None
4495,MCARTHUR,24-44,None
4496,MCARTHUR,24-44,None
4497,MCARTHUR,24-44,None
4498,MCARTHUR,24-44,None
4499,MCARTHUR,24-44,None
4500,MCARTHUR,24-44,None
4501,MCARTHUR,24-44,R
4502,MCARTHUR,24-44,R
4503,MCARTHUR,24-44,None
4504,MCARTHUR,24-44,D
4505,MCARTHUR,24-44,None
4506,MCARTHUR,24-44,None
4507,MCARTHUR,24-44,R
4508,MCARTHUR,24-44,None
4509,MCARTHUR,24-44,R
4510,MCARTHUR,24-44,R
4511,MCARTHUR,24-44,None
4512,MCARTHUR,24-44,R
4513,MCARTHUR,24-44,None
4514,MCARTHUR,24-44,None
4515,MCARTHUR,24-44,R
4516,MCARTHUR,24-44,R
4517,MCARTHUR,24-44,R
4518,MCARTHUR,24-44,D
4519,MCARTHUR,24-44,None
4520,MCARTHUR,24-44,None
4521,MCARTHUR,24-44,None
4522,MCARTHUR,24-44,None
4523,MCARTHUR,24-44,None
4524,MCARTHUR,24-44,R
4525,MCARTHUR,24-44,None
4526,MCARTHUR,24-44,None
4527,MCARTHUR,24-44,R
4528,MCARTHUR,24-44,R
4529,MCARTHUR,24-44,None
4530,MCARTHUR,24-44,None
4531,MCARTHUR,24-44,None
4532,MCARTHUR,24-44,None
4533,MCARTHUR,24-44,None
4534,MCARTHUR,24-44,None
4535,MCARTHUR,24-44,D
4536,MCARTHUR,24-44,None
4537,MCARTHUR,24-44,None
4538,MCARTHUR,24-44,D
4539,MCARTHUR,24-44,None
4540,MCARTHUR,24-44,None
4541,MCARTHUR,24-44,None
4542,MCARTHUR,24-44,None
4543,MCARTHUR,24-44,None
4544,MCARTHUR,24-44,D
4545,MCARTHUR,24-44,None
4546,MCARTHUR,24-44,None
4547,MCARTHUR,24-44,None
4548,MCARTHUR,24-44,None
4549,MCARTHUR,24-44,None
4550,MCARTHUR,24-44,None
4551,MCARTHUR,24-44,None
4552,MCARTHUR,24-44,None
4553,MCARTHUR,24-44,None
4554,MCARTHUR,24-44,None
4555,MCARTHUR,24-44,None
4556,MCARTHUR,24-44,None
4557,MCARTHUR,24-44,None
4558,MCARTHUR,24-44,None
4559,MCARTHUR,24-44,None
4560,MCARTHUR,24-44,None
4561,MCARTHUR,24-44,None
4562,MCARTHUR,24-44,None
4563,MCARTHUR,24-44,None
4564,MCARTHUR,24-44,None
4565,MCARTHUR,24-44,None
4566,MCARTHUR,24-44,None
4567,MCARTHUR,24-44,None
4568,MCARTHUR,24-44,None
4569,MCARTHUR,24-44,None
4570,MCARTHUR,24-44,None
4571,MCARTHUR,24-44,None
4572,MCARTHUR,24-44,None
4573,MCARTHUR,24-44,None
4574,MCARTHUR,24-44,None
4575,MCARTHUR,24-44,R
4576,MCARTHUR,24-44,None
4577,MCARTHUR,24-44,None
4578,MCARTHUR,24-44,None
4579,MCARTHUR,24-44,None
4580,MCARTHUR,24-44,None
4581,MCARTHUR,24-44,None
4582,MCARTHUR,24-44,None
4583,MCARTHUR,24-44,None
4584,MCARTHUR,24-44,None
4585,MCARTHUR,24-44,None
4586,MCARTHUR,24-44,R
4587,MCARTHUR,24-44,R
4588,MCARTHUR,24-44,D
4589,MCARTHUR,24-44,R
4590,MCARTHUR,24-44,R
4591,MCARTHUR,24-44,None
4592,MCARTHUR,24-44,None
4593,MCARTHUR,24-44,None
4594,MCARTHUR,24-44,None
4595,MCARTHUR,24-44,None
4596,MCARTHUR,24-44,D
4597,MCARTHUR,24-44,None
4598,MCARTHUR,24-44,None
4599,MCARTHUR,24-44,None
4600,MCARTHUR,24-44,None
4601,MCARTHUR,24-44,R
4602,MCARTHUR,24-44,R
4603,MCARTHUR,24-44,None
4604,MCARTHUR,24-44,None
4605,MCARTHUR,24-44,None
4606,MCARTHUR,24-44,None
4607,MCARTHUR,24-44,None
4608,MCARTHUR,24-44,None
4609,MCARTHUR,24-44,None
4610,MCARTHUR,24-44,None
4611,MCARTHUR,24-44,None
4612,MCARTHUR,24-44,R
4613,MCARTHUR,24-44,R
4614,MCARTHUR,24-44,None
4615,MCARTHUR,24-44,D
4616,MCARTHUR,24-44,None
4617,MCARTHUR,24-44,None
4618,MCARTHUR,24-44,None
4619,MCARTHUR,24-44,R
4620,MCARTHUR,24-44,None
4621,MCARTHUR,24-44,R
4622,MCARTHUR,24-44,None
4623,MCARTHUR,24-44,None
4624,MCARTHUR,24-44,None
4625,MCARTHUR,24-44,None
4626,MCARTHUR,24-44,None
4627,MCARTHUR,24-44,None
4628,MCARTHUR,24-44,None
4629,MCARTHUR,24-44,None
4630,MCARTHUR,24-44,None
4631,MCARTHUR,24-44,None
4632,MCARTHUR,24-44,None
4633,MCARTHUR,24-44,None
4634,MCARTHUR,24-44,None
4635,MCARTHUR,24-44,None
4636,MCARTHUR,24-44,None
4637,MCARTHUR,24-44,None
4638,MCARTHUR,24-44,None
4639,MCARTHUR,24-44,None
4640,MCARTHUR,24-44,None
4641,MCARTHUR,24-44,None
4642,MCARTHUR,24-44,None
4643,MCARTHUR,24-44,None
4644,MCARTHUR,24-44,None
4645,MCARTHUR,24-44,None
4646,MCARTHUR,24-44,None
4647,MCARTHUR,24-44,None
4648,MCARTHUR,24-44,None
4649,MCARTHUR,24-44,None
4650,MCARTHUR,24-44,R
4651,MCARTHUR,24-44,None
4652,MCARTHUR,24-44,None
4653,MCARTHUR,24-44,None
4654,MCARTHUR,24-44,None
4655,MCARTHUR,24-44,None
4656,MCARTHUR,24-44,None
4657,MCARTHUR,24-44,None
4658,MCARTHUR,24-44,None
4659,MCARTHUR,24-44,None
4660,MCARTHUR,24-44,R
4661,MCARTHUR,24-44,R
4662,MCARTHUR,24-44,None
4663,MCARTHUR,24-44,D
4664,MCARTHUR,24-44,D
4665,MCARTHUR,24-44,None
4666,MCARTHUR,24-44,None
4667,MCARTHUR,24-44,R
4668,MCARTHUR,24-44,R
4669,MCARTHUR,24-44,R
4670,MCARTHUR,24-44,None
4671,MCARTHUR,24-44,R
4672,MCARTHUR,24-44,R
4673,MCARTHUR,24-44,None
4674,MCARTHUR,24-44,None
4675,MCARTHUR,24-44,None
4676,MCARTHUR,24-44,None
4677,MCARTHUR,24-44,None
4678,MCARTHUR,24-44,None
4679,MCARTHUR,24-44,R
4680,MCARTHUR,24-44,None
4681,MCARTHUR,24-44,R
4682,MCARTHUR,24-44,None
4683,MCARTHUR,24-44,None
4684,MCARTHUR,24-44,None
4685,MCARTHUR,24-44,None
4686,MCARTHUR,24-44,None
4687,MCARTHUR,24-44,None
4688,MCARTHUR,24-44,None
4689,MCARTHUR,24-44,None
4690,MCARTHUR,24-44,R
4691,MCARTHUR,24-44,None
4692,MCARTHUR,24-44,None
4693,MCARTHUR,24-44,None
4694,MCARTHUR,24-44,None
4695,MCARTHUR,24-44,R
4696,MCARTHUR,24-44,None
4697,MCARTHUR,24-44,R
4698,MCARTHUR,24-44,None
4699,MCARTHUR,24-44,None
4700,MCARTHUR,24-44,None
4701,MCARTHUR,24-44,R
4702,MCARTHUR,24-44,None
4703,MCARTHUR,24-44,None
4704,MCARTHUR,24-44,None
4705,MCARTHUR,24-44,None
4706,MCARTHUR,24-44,None
4707,MCARTHUR,24-44,None
4708,MCARTHUR,24-44,None
4709,MCARTHUR,24-44,None
4710,MCARTHUR,24-44,None
4711,MCARTHUR,24-44,None
4712,MCARTHUR,24-44,None
4713,MCARTHUR,24-44,None
4714,MCARTHUR,24-44,None
4715,MCARTHUR,24-44,None
4716,MCARTHUR,24-44,None
4717,MCARTHUR,24-44,None
4718,MCARTHUR,24-44,None
4719,MCARTHUR,24-44,None
4720,MCARTHUR,24-44,None
4721,MCARTHUR,24-44,None
4722,MCARTHUR,24-44,None
4723,MCARTHUR,24-44,None
4724,MCARTHUR,24-44,None
4725,MCARTHUR,24-44,None
4726,MCARTHUR,24-44,R
4727,MCARTHUR,24-44,R
4728,MCARTHUR,24-44,R
4729,MCARTHUR,24-44,D
4730,MCARTHUR,24-44,None
4731,MCARTHUR,24-44,R
4732,MCARTHUR,24-44,R
4733,MCARTHUR,24-44,R
4734,MCARTHUR,24-44,None
4735,MCARTHUR,24-44,D
4736,MCARTHUR,24-44,R
4737,MCARTHUR,24-44,R
4738,MCARTHUR,24-44,R
4739,MCARTHUR,24-44,None
4740,MCARTHUR,24-44,None
4741,MCARTHUR,24-44,R
4742,MCARTHUR,24-44,None
4743,MCARTHUR,24-44,R
4744,MCARTHUR,24-44,D
4745,MCARTHUR,24-44,None
4746,MCARTHUR,24-44,None
4747,MCARTHUR,24-44,D
4748,MCARTHUR,24-44,None
4749,MCARTHUR,24-44,None
4750,MCARTHUR,24-44,None
4751,MCARTHUR,24-44,None
4752,MCARTHUR,24-44,None
4753,MCARTHUR,24-44,None
4754,MCARTHUR,24-44,R
4755,MCARTHUR,24-44,R
4756,MCARTHUR,24-44,None
4757,MCARTHUR,24-44,None
4758,MCARTHUR,24-44,None
4759,MCARTHUR,24-44,R
4760,MCARTHUR,24-44,D
4761,MCARTHUR,24-44,None
4762,MCARTHUR,24-44,None
4763,MCARTHUR,24-44,None
4764,MCARTHUR,24-44,None
4765,MCARTHUR,24-44,None
4766,MCARTHUR,24-44,R
4767,MCARTHUR,24-44,None
4768,MCARTHUR,24-44,None
4769,MCARTHUR,24-44,None
4770,MCARTHUR,24-44,None
4771,MCARTHUR,24-44,None
4772,MCARTHUR,24-44,None
4773,MCARTHUR,24-44,None
4774,MCARTHUR,24-44,R
4775,MCARTHUR,24-44,None
4776,MCARTHUR,24-44,None
4777,MCARTHUR,24-44,None
4778,MCARTHUR,24-44,None
4779,MCARTHUR,24-44,None
4780,MCARTHUR,24-44,None
4781,MCARTHUR,24-44,None
4782,MCARTHUR,24-44,None
4783,MCARTHUR,24-44,None
4784,MCARTHUR,24-44,None
4785,MCARTHUR,24-44,None
4786,MCARTHUR,24-44,None
4787,MCARTHUR,24-44,None
4788,MCARTHUR,24-44,None
4789,MCARTHUR,24-44,None
4790,MCARTHUR,24-44,None
4791,MCARTHUR,24-44,None
4792,MCARTHUR,24-44,None
4793,MCARTHUR,24-44,None
4794,MCARTHUR,24-44,None
4795,MCARTHUR,24-44,None
4796,MCARTHUR,24-44,None
4797,MCARTHUR,24-44,None
4798,MCARTHUR,24-44,None
4799,MCARTHUR,24-44,None
4800,MCARTHUR,24-44,R
4801,MCARTHUR,24-44,None
4802,MCARTHUR,24-44,R
4803,MCARTHUR,24-44,None
4804,MCARTHUR,24-44,None
4805,MCARTHUR,24-44,R
4806,MCARTHUR,24-44,None
4807,MCARTHUR,24-44,R
4808,MCARTHUR,24-44,R
4809,MCARTHUR,24-44,None
4810,MCARTHUR,24-44,None
4811,MCARTHUR,24-44,None
4812,MCARTHUR,24-44,R
4813,MCARTHUR,24-44,None
4814,MCARTHUR,24-44,None
4815,MCARTHUR,24-44,None
4816,MCARTHUR,24-44,None
4817,MCARTHUR,24-44,None
4818,MCARTHUR,24-44,R
4819,MCARTHUR,24-44,None
4820,MCARTHUR,24-44,None
4821,MCARTHUR,24-44,None
4822,MCARTHUR,24-44,None
4823,MCARTHUR,24-44,R
4824,MCARTHUR,24-44,None
4825,MCARTHUR,24-44,R
4826,MCARTHUR,24-44,None
4827,MCARTHUR,24-44,None
4828,MCARTHUR,24-44,None
4829,MCARTHUR,24-44,None
4830,MCARTHUR,24-44,None
4831,MCARTHUR,24-44,None
4832,MCARTHUR,24-44,None
4833,MCARTHUR,24-44,None
4834,MCARTHUR,24-44,None
4835,MCARTHUR,24-44,None
4836,MCARTHUR,24-44,None
4837,MCARTHUR,24-44,None
4838,MCARTHUR,24-44,None
4839,MCARTHUR,24-44,None
4840,MCARTHUR,24-44,None
4841,MCARTHUR,24-44,None
4842,MCARTHUR,24-44,None
4843,MCARTHUR,24-44,None
4844,MCARTHUR,24-44,None
4845,MCARTHUR,24-44,None
4846,MCARTHUR,24-44,None
4847,MCARTHUR,24-44,None
4848,MCARTHUR,24-44,R
4849,MCARTHUR,24-44,R
4850,MCARTHUR,24-44,R
4851,MCARTHUR,24-44,None
4852,MCARTHUR,24-44,R
4853,MCARTHUR,24-44,R
4854,MCARTHUR,24-44,D
4855,MCARTHUR,24-44,D
4856,MCARTHUR,24-44,D
4857,MCARTHUR,24-44,R
4858,MCARTHUR,24-44,R
4859,MCARTHUR,24-44,R
4860,MCARTHUR,24-44,D
4861,MCARTHUR,24-44,R
4862,MCARTHUR,24-44,None
4863,MCARTHUR,24-44,R
4864,MCARTHUR,24-44,None
4865,MCARTHUR,24-44,None
4866,MCARTHUR,24-44,R
4867,MCARTHUR,24-44,None
4868,MCARTHUR,24-44,R
4869,MCARTHUR,24-44,R
4870,MCARTHUR,24-44,None
4871,MCARTHUR,24-44,D
4872,MCARTHUR,24-44,R
4873,MCARTHUR,24-44,R
4874,MCARTHUR,24-44,None
4875,MCARTHUR,24-44,None
4876,MCARTHUR,24-44,None
4877,MCARTHUR,24-44,None
4878,MCARTHUR,24-44,None
4879,MCARTHUR,24-44,None
4880,MCARTHUR,24-44,R
4881,MCARTHUR,24-44,None
4882,MCARTHUR,24-44,R
4883,MCARTHUR,24-44,None
4884,MCARTHUR,24-44,None
4885,MCARTHUR,24-44,D
4886,MCARTHUR,24-44,None
4887,MCARTHUR,24-44,None
4888,MCARTHUR,24-44,None
4889,MCARTHUR,24-44,R
4890,MCARTHUR,24-44,None
4891,MCARTHUR,24-44,None
4892,MCARTHUR,24-44,R
4893,MCARTHUR,24-44,None
4894,MCARTHUR,24-44,None
4895,MCARTHUR,24-44,None
4896,MCARTHUR,24-44,None
4897,MCARTHUR,24-44,None
4898,MCARTHUR,24-44,None
4899,MCARTHUR,24-44,None
4900,MCARTHUR,24-44,None
4901,MCARTHUR,24-44,None
4902,MCARTHUR,24-44,None
4903,MCARTHUR,24-44,None
4904,MCARTHUR,24-44,None
4905,MCARTHUR,24-44,None
4906,MCARTHUR,24-44,R
4907,MCARTHUR,24-44,None
4908,MCARTHUR,24-44,R
4909,MCARTHUR,24-44,R
4910,MCARTHUR,24-44,R
4911,MCARTHUR,24-44,None
4912,MCARTHUR,24-44,None
4913,MCARTHUR,24-44,None
4914,MCARTHUR,24-44,None
4915,MCARTHUR,24-44,None
4916,MCARTHUR,24-44,R
4917,MCARTHUR,24-44,None
4918,MCARTHUR,24-44,None
4919,MCARTHUR,24-44,R
4920,MCARTHUR,24-44,R
4921,MCARTHUR,24-44,R
4922,MCARTHUR,24-44,D
4923,MCARTHUR,24-44,None
4924,MCARTHUR,24-44,None
4925,MCARTHUR,24-44,None
4926,MCARTHUR,24-44,None
4927,MCARTHUR,24-44,None
4928,MCARTHUR,24-44,None
4929,MCARTHUR,24-44,None
4930,MCARTHUR,24-44,None
4931,MCARTHUR,24-44,R
4932,MCARTHUR,24-44,None
4933,MCARTHUR,24-44,None
4934,MCARTHUR,24-44,None
4935,MCARTHUR,24-44,None
4936,MCARTHUR,24-44,None
4937,MCARTHUR,24-44,None
4938,MCARTHUR,24-44,R
4939,MCARTHUR,24-44,None
4940,MCARTHUR,24-44,R
4941,MCARTHUR,24-44,None
4942,MCARTHUR,24-44,None
4943,MCARTHUR,24-44,None
4944,MCARTHUR,24-44,None
4945,MCARTHUR,24-44,None
4946,MCARTHUR,24-44,R
4947,MCARTHUR,24-44,None
4948,MCARTHUR,24-44,None
4949,MCARTHUR,24-44,None
4950,MCARTHUR,24-44,None
4951,MCARTHUR,24-44,None
4952,MCARTHUR,24-44,None
4953,MCARTHUR,24-44,None
4954,MCARTHUR,24-44,None
4955,MCARTHUR,24-44,R
4956,MCARTHUR,24-44,R
4957,MCARTHUR,24-44,R
4958,MCARTHUR,24-44,R
4959,MCARTHUR,24-44,R
4960,MCARTHUR,24-44,R
4961,MCARTHUR,24-44,R
4962,MCARTHUR,24-44,None
4963,MCARTHUR,24-44,None
4964,MCARTHUR,24-44,None
4965,MCARTHUR,24-44,None
4966,MCARTHUR,24-44,None
4967,MCARTHUR,24-44,R
4968,MCARTHUR,24-44,None
4969,MCARTHUR,24-44,R
4970,MCARTHUR,24-44,R
4971,MCARTHUR,24-44,None
4972,MCARTHUR,24-44,None
4973,MCARTHUR,24-44,R
4974,MCARTHUR,24-44,None
4975,MCARTHUR,24-44,None
4976,MCARTHUR,24-44,None
4977,MCARTHUR,24-44,None
4978,MCARTHUR,24-44,None
4979,MCARTHUR,24-44,D
4980,MCARTHUR,24-44,None
4981,MCARTHUR,24-44,None
4982,MCARTHUR,24-44,None
4983,MCARTHUR,24-44,None
4984,MCARTHUR,24-44,None
4985,MCARTHUR,24-44,None
4986,MCARTHUR,24-44,None
4987,MCARTHUR,24-44,None
4988,MCARTHUR,24-44,None
4989,MCARTHUR,24-44,None
4990,MCARTHUR,24-44,None
4991,MCARTHUR,24-44,None
4992,MCARTHUR,24-44,None
4993,MCARTHUR,24-44,None
4994,MCARTHUR,24-44,None
4995,MCARTHUR,24-44,None
4996,MCARTHUR,24-44,None
4997,MCARTHUR,24-44,None
4998,MCARTHUR,24-44,R
4999,MCARTHUR,24-44,R
5000,MCARTHUR,24-44,R
5001,MCARTHUR,24-44,None
5002,MCARTHUR,24-44,R
5003,MCARTHUR,24-44,R
5004,MCARTHUR,24-44,R
5005,MCARTHUR,24-44,R
5006,MCARTHUR,24-44,None
5007,MCARTHUR,24-44,R
5008,MCARTHUR,24-44,None
5009,MCARTHUR,24-44,None
5010,MCARTHUR,24-44,R
5011,MCARTHUR,24-44,D
5012,MCARTHUR,24-44,None
5013,MCARTHUR,24-44,D
5014,MCARTHUR,24-44,None
5015,MCARTHUR,24-44,None
5016,MCARTHUR,24-44,R
5017,MCARTHUR,24-44,None
5018,MCARTHUR,24-44,R
5019,MCARTHUR,24-44,None
5020,MCARTHUR,24-44,D
5021,MCARTHUR,24-44,None
5022,MCARTHUR,24-44,None
5023,MCARTHUR,24-44,None
5024,MCARTHUR,24-44,None
5025,MCARTHUR,24-44,None
5026,MCARTHUR,24-44,None
5027,MCARTHUR,24-44,None
5028,MCARTHUR,24-44,None
5029,MCARTHUR,24-44,R
5030,MCARTHUR,24-44,None
5031,MCARTHUR,24-44,R
5032,MCARTHUR,24-44,R
5033,MCARTHUR,24-44,R
5034,MCARTHUR,24-44,R
5035,MCARTHUR,24-44,D
5036,MCARTHUR,24-44,None
5037,MCARTHUR,24-44,None
5038,MCARTHUR,24-44,R
5039,MCARTHUR,24-44,R
5040,MCARTHUR,24-44,None
5041,MCARTHUR,24-44,None
5042,MCARTHUR,24-44,None
5043,MCARTHUR,24-44,R
5044,MCARTHUR,24-44,R
5045,MCARTHUR,24-44,D
5046,MCARTHUR,24-44,D
5047,MCARTHUR,24-44,None
5048,MCARTHUR,24-44,D
5049,MCARTHUR,24-44,None
5050,MCARTHUR,24-44,None
5051,MCARTHUR,24-44,D
5052,MCARTHUR,24-44,None
5053,MCARTHUR,24-44,None
5054,MCARTHUR,24-44,R
5055,MCARTHUR,24-44,None
5056,MCARTHUR,24-44,None
5057,MCARTHUR,24-44,R
5058,MCARTHUR,24-44,None
5059,MCARTHUR,24-44,None
5060,MCARTHUR,24-44,None
5061,MCARTHUR,24-44,None
5062,MCARTHUR,24-44,None
5063,MCARTHUR,24-44,None
5064,MCARTHUR,24-44,None
5065,MCARTHUR,24-44,None
5066,MCARTHUR,24-44,None
5067,MCARTHUR,24-44,None
5068,MCARTHUR,24-44,R
5069,MCARTHUR,24-44,None
5070,MCARTHUR,24-44,None
5071,MCARTHUR,24-44,None
5072,MCARTHUR,24-44,None
5073,MCARTHUR,24-44,None
5074,MCARTHUR,24-44,R
5075,MCARTHUR,24-44,None
5076,MCARTHUR,24-44,R
5077,MCARTHUR,24-44,None
5078,MCARTHUR,24-44,R
5079,MCARTHUR,24-44,None
5080,MCARTHUR,24-44,None
5081,MCARTHUR,24-44,None
5082,MCARTHUR,24-44,R
5083,MCARTHUR,24-44,None
5084,MCARTHUR,24-44,R
5085,MCARTHUR,24-44,None
5086,MCARTHUR,24-44,None
5087,MCARTHUR,24-44,None
5088,MCARTHUR,24-44,None
5089,MCARTHUR,24-44,None
5090,MCARTHUR,24-44,R
5091,MCARTHUR,24-44,R
5092,MCARTHUR,24-44,None
5093,MCARTHUR,24-44,D
5094,MCARTHUR,24-44,None
5095,MCARTHUR,24-44,R
5096,MCARTHUR,24-44,R
5097,MCARTHUR,24-44,R
5098,MCARTHUR,24-44,D
5099,MCARTHUR,24-44,R
5100,MCARTHUR,24-44,R
5101,MCARTHUR,24-44,R
5102,MCARTHUR,24-44,R
5103,MCARTHUR,24-44,R
5104,MCARTHUR,24-44,None
5105,MCARTHUR,24-44,R
5106,MCARTHUR,24-44,None
5107,MCARTHUR,24-44,None
5108,MCARTHUR,24-44,None
5109,MCARTHUR,24-44,None
5110,MCARTHUR,24-44,None
5111,MCARTHUR,24-44,None
5112,MCARTHUR,24-44,None
5113,MCARTHUR,24-44,None
5114,MCARTHUR,24-44,R
5115,MCARTHUR,24-44,R
5116,MCARTHUR,24-44,None
5117,MCARTHUR,24-44,None
5118,MCARTHUR,24-44,None
5119,MCARTHUR,24-44,R
5120,MCARTHUR,24-44,R
5121,MCARTHUR,24-44,None
5122,MCARTHUR,24-44,L
5123,MCARTHUR,24-44,None
5124,MCARTHUR,24-44,D
5125,MCARTHUR,24-44,None
5126,MCARTHUR,24-44,R
5127,MCARTHUR,24-44,None
5128,MCARTHUR,24-44,None
5129,MCARTHUR,24-44,R
5130,MCARTHUR,24-44,R
5131,MCARTHUR,24-44,R
5132,MCARTHUR,24-44,None
5133,MCARTHUR,24-44,R
5134,MCARTHUR,24-44,None
5135,MCARTHUR,24-44,None
5136,MCARTHUR,24-44,None
5137,MCARTHUR,24-44,D
5138,MCARTHUR,24-44,R
5139,MCARTHUR,24-44,None
5140,MCARTHUR,24-44,None
5141,MCARTHUR,24-44,None
5142,MCARTHUR,24-44,None
5143,MCARTHUR,24-44,None
5144,MCARTHUR,24-44,None
5145,MCARTHUR,24-44,R
5146,MCARTHUR,24-44,None
5147,MCARTHUR,24-44,None
5148,MCARTHUR,24-44,None
5149,RAY,45-64,R
5150,RAY,45-64,R
5151,RAY,45-64,None
5152,RAY,45-64,None
5153,RAY,45-64,None
5154,RAY,45-64,R
5155,RAY,45-64,None
5156,RAY,45-64,None
5157,RAY,45-64,None
5158,RAY,45-64,None
5159,RAY,45-64,None
5160,RAY,45-64,None
5161,RAY,45-64,None
5162,RAY,45-64,None
5163,RAY,45-64,None
5164,RAY,45-64,None
5165,RAY,45-64,None
5166,RAY,45-64,None
5167,RAY,45-64,R
5168,RAY,45-64,R
5169,RAY,45-64,R
5170,RAY,45-64,R
5171,RAY,45-64,None
5172,RAY,45-64,None
5173,RAY,45-64,None
5174,RAY,45-64,D
5175,RAY,45-64,None
5176,RAY,45-64,None
5177,RAY,45-64,None
5178,RAY,45-64,None
5179,RAY,45-64,R
5180,RAY,45-64,R
5181,RAY,45-64,R
5182,RAY,45-64,R
5183,RAY,45-64,None
5184,RAY,45-64,None
5185,RAY,45-64,R
5186,RAY,45-64,None
5187,RAY,45-64,None
5188,RAY,45-64,R
5189,RAY,45-64,R
5190,RAY,45-64,None
5191,RAY,45-64,None
5192,RAY,45-64,None
5193,RAY,45-64,None
5194,RAY,45-64,None
5195,RAY,45-64,R
5196,RAY,45-64,None
5197,RAY,45-64,None
5198,RAY,45-64,R
5199,RAY,45-64,None
5200,RAY,45-64,None
5201,RAY,45-64,None
5202,RAY,45-64,None
5203,RAY,45-64,None
5204,RAY,45-64,R
5205,RAY,45-64,None
5206,RAY,45-64,None
5207,RAY,45-64,None
5208,RAY,45-64,None
5209,RAY,45-64,None
5210,RAY,45-64,R
5211,RAY,45-64,None
5212,RAY,45-64,None
5213,RAY,45-64,D
5214,RAY,45-64,None
5215,RAY,45-64,None
5216,RAY,45-64,R
5217,RAY,45-64,None
5218,RAY,45-64,None
5219,RAY,45-64,None
5220,RAY,45-64,D
5221,RAY,45-64,R
5222,RAY,45-64,R
5223,RAY,45-64,R
5224,RAY,45-64,None
5225,RAY,45-64,None
5226,RAY,45-64,None
5227,RAY,45-64,None
5228,RAY,45-64,None
5229,RAY,45-64,None
5230,RAY,45-64,R
5231,RAY,45-64,R
5232,RAY,45-64,None
5233,RAY,45-64,D
5234,RAY,45-64,R
5235,RAY,45-64,R
5236,RAY,45-64,None
5237,RAY,45-64,None
5238,RAY,45-64,None
5239,RAY,45-64,None
5240,RAY,45-64,None
5241,RAY,45-64,None
5242,RAY,45-64,None
5243,RAY,45-64,R
5244,RAY,45-64,R
5245,RAY,45-64,None
5246,RAY,45-64,R
5247,RAY,45-64,R
5248,RAY,45-64,R
5249,RAY,45-64,R
5250,RAY,45-64,None
5251,RAY,45-64,None
5252,RAY,45-64,None
5253,RAY,45-64,None
5254,RAY,45-64,R
5255,RAY,45-64,None
5256,RAY,45-64,None
5257,RAY,45-64,None
5258,RAY,45-64,R
5259,RAY,45-64,None
5260,RAY,45-64,None
5261,RAY,45-64,R
5262,RAY,45-64,R
5263,RAY,45-64,None
5264,RAY,45-64,R
5265,RAY,45-64,None
5266,RAY,45-64,D
5267,RAY,45-64,R
5268,RAY,45-64,None
5269,RAY,45-64,None
5270,RAY,45-64,None
5271,RAY,45-64,None
5272,RAY,45-64,R
5273,RAY,45-64,R
5274,RAY,45-64,R
5275,RAY,45-64,D
5276,RAY,45-64,R
5277,RAY,45-64,R
5278,RAY,45-64,R
5279,RAY,45-64,None
5280,RAY,45-64,None
5281,RAY,45-64,None
5282,RAY,45-64,D
5283,RAY,45-64,R
5284,RAY,45-64,D
5285,RAY,45-64,None
5286,RAY,45-64,None
5287,RAY,45-64,None
5288,RAY,45-64,R
5289,RAY,45-64,None
5290,RAY,45-64,None
5291,RAY,45-64,None
5292,RAY,45-64,None
5293,RAY,45-64,None
5294,RAY,45-64,D
5295,RAY,45-64,None
5296,RAY,45-64,R
5297,RAY,45-64,None
5298,RAY,45-64,R
5299,RAY,45-64,None
5300,RAY,45-64,None
5301,RAY,45-64,R
5302,RAY,45-64,None
5303,RAY,45-64,None
5304,RAY,45-64,None
5305,RAY,45-64,R
5306,RAY,45-64,R
5307,RAY,45-64,None
5308,RAY,45-64,R
5309,RAY,45-64,R
5310,RAY,45-64,R
5311,RAY,45-64,R
5312,RAY,45-64,R
5313,RAY,45-64,None
5314,RAY,45-64,None
5315,RAY,45-64,R
5316,RAY,45-64,R
5317,RAY,45-64,None
5318,RAY,45-64,None
5319,RAY,45-64,None
5320,RAY,45-64,R
5321,RAY,45-64,D
5322,RAY,45-64,None
5323,RAY,45-64,None
5324,RAY,45-64,D
5325,RAY,45-64,R
5326,RAY,45-64,R
5327,RAY,45-64,R
5328,RAY,45-64,None
5329,RAY,45-64,R
5330,RAY,45-64,None
5331,RAY,45-64,None
5332,RAY,45-64,None
5333,RAY,45-64,None
5334,RAY,45-64,D
5335,ZALESKI,24-44,D
5336,ZALESKI,24-44,None
