,RESIDENTIAL_CITY,AGE_RANGE,PARTY_AFFILIATION
18130,GLOUSTER,45-64,None
18131,GLOUSTER,45-64,R
18132,GLOUSTER,45-64,None
18133,ATHENS,45-64,None
18134,ATHENS,45-64,None
18135,ATHENS,45-64,None
18136,ATHENS,45-64,None
18137,ATHENS,45-64,None
18138,ATHENS,45-64,None
18139,ATHENS,45-64,None
18140,ATHENS,45-64,None
18141,ATHENS,45-64,None
18142,ATHENS,45-64,None
18143,ATHENS,45-64,None
18144,ATHENS,45-64,None
18145,ATHENS,45-64,None
18146,ATHENS,45-64,None
18147,ATHENS,45-64,None
18148,ATHENS,45-64,None
18149,ATHENS,45-64,None
18150,ATHENS,45-64,None
18151,ATHENS,45-64,None
18152,ATHENS,45-64,None
18153,ATHENS,45-64,None
18154,ATHENS,45-64,None
18155,ATHENS,45-64,None
18156,ATHENS,45-64,None
18157,ATHENS,45-64,None
18158,ATHENS,45-64,None
18159,ATHENS,45-64,None
18160,ATHENS,45-64,None
18161,ATHENS,45-64,None
18162,ATHENS,45-64,None
18163,ATHENS,45-64,None
18164,ATHENS,45-64,None
18165,ATHENS,45-64,None
18166,ATHENS,45-64,None
18167,ATHENS,45-64,None
18168,ATHENS,45-64,None
18169,ATHENS,45-64,None
18170,ATHENS,45-64,None
18171,ATHENS,45-64,None
18172,ATHENS,45-64,None
18173,ATHENS,45-64,None
18174,ATHENS,45-64,None
18175,ATHENS,45-64,None
18176,ATHENS,45-64,None
18177,ATHENS,45-64,None
18178,ATHENS,45-64,None
18179,ATHENS,45-64,None
18180,ATHENS,45-64,None
18181,ATHENS,45-64,None
18182,ATHENS,45-64,D
18183,ATHENS,45-64,None
18184,ATHENS,45-64,None
18185,ATHENS,45-64,None
18186,ATHENS,45-64,None
18187,ATHENS,45-64,None
18188,ATHENS,45-64,None
18189,ATHENS,45-64,None
18190,ATHENS,45-64,D
18191,ATHENS,45-64,D
18192,ATHENS,45-64,None
18193,ATHENS,45-64,D
18194,ATHENS,45-64,None
18195,ATHENS,45-64,None
18196,ATHENS,45-64,None
18197,ATHENS,45-64,D
18198,ATHENS,45-64,None
18199,ATHENS,45-64,None
18200,ATHENS,45-64,None
18201,ATHENS,45-64,None
18202,ATHENS,45-64,D
18203,ATHENS,45-64,D
18204,ATHENS,45-64,None
18205,ATHENS,45-64,None
18206,ATHENS,45-64,None
18207,ATHENS,45-64,D
18208,ATHENS,45-64,None
18209,ATHENS,45-64,D
18210,ATHENS,45-64,D
18211,ATHENS,45-64,None
18212,ATHENS,45-64,D
18213,ATHENS,45-64,R
18214,ATHENS,45-64,None
18215,ATHENS,45-64,None
18216,ATHENS,45-64,None
18217,ATHENS,45-64,None
18218,ATHENS,45-64,None
18219,ATHENS,45-64,None
18220,ATHENS,45-64,None
18221,ATHENS,45-64,D
18222,ATHENS,45-64,None
18223,ATHENS,45-64,None
18224,ATHENS,45-64,None
18225,ATHENS,45-64,D
18226,ATHENS,45-64,None
18227,ATHENS,45-64,None
18228,ATHENS,45-64,None
18229,ATHENS,45-64,D
18230,ATHENS,45-64,D
18231,ATHENS,45-64,R
18232,ATHENS,45-64,None
18233,ATHENS,45-64,None
18234,ATHENS,45-64,None
18235,ATHENS,45-64,None
18236,ATHENS,45-64,None
18237,ATHENS,45-64,None
18238,ATHENS,45-64,None
18239,ATHENS,45-64,D
18240,ATHENS,45-64,None
18241,ATHENS,45-64,D
18242,ATHENS,45-64,D
18243,ATHENS,45-64,None
18244,ATHENS,45-64,D
18245,ATHENS,45-64,R
18246,ATHENS,45-64,None
18247,ATHENS,45-64,D
18248,ATHENS,45-64,None
18249,ATHENS,45-64,None
18250,ATHENS,45-64,None
18251,ATHENS,45-64,None
18252,ATHENS,45-64,None
18253,ATHENS,45-64,None
18254,ATHENS,45-64,None
18255,ATHENS,45-64,None
18256,ATHENS,45-64,None
18257,ATHENS,45-64,None
18258,ATHENS,45-64,None
18259,ATHENS,45-64,None
18260,ATHENS,45-64,None
18261,ATHENS,45-64,None
18262,ATHENS,45-64,None
18263,ATHENS,45-64,None
18264,ATHENS,45-64,None
18265,ATHENS,45-64,None
18266,ATHENS,45-64,D
18267,ATHENS,45-64,None
18268,ATHENS,45-64,R
18269,ATHENS,45-64,D
18270,ATHENS,45-64,None
18271,ATHENS,45-64,D
18272,ATHENS,45-64,None
18273,ATHENS,45-64,D
18274,ATHENS,45-64,None
18275,ATHENS,45-64,D
18276,ATHENS,45-64,None
18277,ATHENS,45-64,D
18278,ATHENS,45-64,None
18279,ATHENS,45-64,D
18280,ATHENS,45-64,D
18281,ATHENS,45-64,None
18282,ATHENS,45-64,None
18283,ATHENS,45-64,None
18284,ATHENS,45-64,None
18285,ATHENS,45-64,None
18286,ATHENS,45-64,None
18287,ATHENS,45-64,None
18288,ATHENS,45-64,None
18289,ATHENS,45-64,None
18290,ATHENS,45-64,None
18291,ATHENS,45-64,None
18292,ATHENS,45-64,None
18293,ATHENS,45-64,D
18294,ATHENS,45-64,None
18295,ATHENS,45-64,None
18296,ATHENS,45-64,D
18297,ATHENS,45-64,None
18298,ATHENS,45-64,R
18299,ATHENS,45-64,None
18300,ATHENS,45-64,None
18301,ATHENS,45-64,None
18302,ATHENS,45-64,None
18303,ATHENS,45-64,None
18304,ATHENS,45-64,D
18305,ATHENS,45-64,D
18306,ATHENS,45-64,None
18307,ATHENS,45-64,None
18308,ATHENS,45-64,None
18309,ATHENS,45-64,D
18310,ATHENS,45-64,D
18311,ATHENS,45-64,None
18312,ATHENS,45-64,None
18313,ATHENS,45-64,D
18314,ATHENS,45-64,None
18315,ATHENS,45-64,None
18316,ATHENS,45-64,None
18317,ATHENS,45-64,None
18318,ATHENS,45-64,None
18319,ATHENS,45-64,None
18320,ATHENS,45-64,None
18321,ATHENS,45-64,None
18322,ATHENS,45-64,None
18323,ATHENS,45-64,None
18324,ATHENS,45-64,None
18325,ATHENS,45-64,None
18326,ATHENS,45-64,None
18327,ATHENS,45-64,None
18328,ATHENS,45-64,None
18329,ATHENS,45-64,None
18330,ATHENS,45-64,None
18331,ATHENS,45-64,None
18332,ATHENS,45-64,None
18333,ATHENS,45-64,None
18334,ATHENS,45-64,D
18335,ATHENS,45-64,D
18336,ATHENS,45-64,None
18337,ATHENS,45-64,None
18338,ATHENS,45-64,None
18339,ATHENS,45-64,None
18340,ATHENS,45-64,None
18341,ATHENS,45-64,R
18342,ATHENS,45-64,None
18343,ATHENS,45-64,R
18344,ATHENS,45-64,None
18345,ATHENS,45-64,None
18346,ATHENS,45-64,None
18347,ATHENS,45-64,None
18348,ATHENS,45-64,None
18349,ATHENS,45-64,None
18350,ATHENS,45-64,None
18351,ATHENS,45-64,None
18352,ATHENS,45-64,None
18353,ATHENS,45-64,None
18354,ATHENS,45-64,None
18355,ATHENS,45-64,None
18356,ATHENS,45-64,D
18357,ATHENS,45-64,R
18358,ATHENS,45-64,None
18359,ATHENS,45-64,None
18360,ATHENS,45-64,None
18361,ATHENS,45-64,None
18362,ATHENS,45-64,None
18363,ATHENS,45-64,None
18364,ATHENS,45-64,None
18365,ATHENS,45-64,None
18366,ATHENS,45-64,None
18367,ATHENS,45-64,None
18368,ATHENS,45-64,None
18369,ATHENS,45-64,None
18370,ATHENS,45-64,None
18371,ATHENS,45-64,D
18372,ATHENS,45-64,D
18373,ATHENS,45-64,D
18374,ATHENS,45-64,None
18375,ATHENS,45-64,None
18376,ATHENS,45-64,D
18377,ATHENS,45-64,None
18378,ATHENS,45-64,D
18379,ATHENS,45-64,D
18380,ATHENS,45-64,D
18381,ATHENS,45-64,D
18382,ATHENS,45-64,None
18383,ATHENS,45-64,D
18384,ATHENS,45-64,None
18385,ATHENS,45-64,None
18386,ATHENS,45-64,None
18387,ATHENS,45-64,None
18388,ATHENS,45-64,None
18389,ATHENS,45-64,None
18390,ATHENS,45-64,None
18391,ATHENS,45-64,None
18392,ATHENS,45-64,None
18393,ATHENS,45-64,R
18394,ATHENS,45-64,D
18395,ATHENS,45-64,None
18396,ATHENS,45-64,R
18397,ATHENS,45-64,None
18398,ATHENS,45-64,None
18399,ATHENS,45-64,None
18400,ATHENS,45-64,R
18401,ATHENS,45-64,None
18402,ATHENS,45-64,None
18403,ATHENS,45-64,D
18404,ATHENS,45-64,D
18405,ATHENS,45-64,D
18406,ATHENS,45-64,None
18407,ATHENS,45-64,D
18408,ATHENS,45-64,D
18409,ATHENS,45-64,None
18410,ATHENS,45-64,None
18411,ATHENS,45-64,None
18412,ATHENS,45-64,R
18413,ATHENS,45-64,D
18414,ATHENS,45-64,None
18415,ATHENS,45-64,None
18416,ATHENS,45-64,None
18417,ATHENS,45-64,None
18418,ATHENS,45-64,D
18419,ATHENS,45-64,D
18420,ATHENS,45-64,D
18421,ATHENS,45-64,D
18422,ATHENS,45-64,None
18423,ATHENS,45-64,None
18424,ATHENS,45-64,None
18425,ATHENS,45-64,None
18426,ATHENS,45-64,None
18427,ATHENS,45-64,None
18428,ATHENS,45-64,None
18429,ATHENS,45-64,None
18430,ATHENS,45-64,None
18431,ATHENS,45-64,None
18432,ATHENS,45-64,None
18433,ATHENS,45-64,None
18434,ATHENS,45-64,D
18435,ATHENS,45-64,None
18436,ATHENS,45-64,None
18437,ATHENS,45-64,None
18438,ATHENS,45-64,D
18439,ATHENS,45-64,None
18440,ATHENS,45-64,D
18441,ATHENS,45-64,None
18442,ATHENS,45-64,D
18443,ATHENS,45-64,None
18444,ATHENS,45-64,None
18445,ATHENS,45-64,None
18446,ATHENS,45-64,None
18447,ATHENS,45-64,None
18448,ATHENS,45-64,None
18449,ATHENS,45-64,None
18450,ATHENS,45-64,None
18451,ATHENS,45-64,None
18452,ATHENS,45-64,None
18453,ATHENS,45-64,None
18454,ATHENS,45-64,None
18455,ATHENS,45-64,None
18456,ATHENS,45-64,None
18457,ATHENS,45-64,None
18458,ATHENS,45-64,None
18459,ATHENS,45-64,None
18460,ATHENS,45-64,None
18461,ATHENS,45-64,None
18462,ATHENS,45-64,R
18463,ATHENS,45-64,None
18464,ATHENS,45-64,D
18465,ATHENS,45-64,None
18466,ATHENS,45-64,None
18467,ATHENS,45-64,None
18468,ATHENS,45-64,None
18469,ATHENS,45-64,None
18470,ATHENS,45-64,None
18471,ATHENS,45-64,R
18472,ATHENS,45-64,None
18473,ATHENS,45-64,None
18474,ATHENS,45-64,None
18475,ATHENS,45-64,None
18476,ATHENS,45-64,None
18477,ATHENS,45-64,None
18478,ATHENS,45-64,D
18479,ATHENS,45-64,None
18480,ATHENS,45-64,R
18481,ATHENS,45-64,None
18482,ATHENS,45-64,None
18483,ATHENS,45-64,D
18484,ATHENS,45-64,D
18485,ATHENS,45-64,None
18486,ATHENS,45-64,None
18487,ATHENS,45-64,None
18488,ATHENS,45-64,None
18489,ATHENS,45-64,R
18490,ATHENS,45-64,None
18491,ATHENS,45-64,None
18492,ATHENS,45-64,None
18493,ATHENS,45-64,None
18494,ATHENS,45-64,None
18495,ATHENS,45-64,None
18496,ATHENS,45-64,None
18497,ATHENS,45-64,None
18498,ATHENS,45-64,None
18499,ATHENS,45-64,None
18500,ATHENS,45-64,None
18501,ATHENS,45-64,None
18502,ATHENS,45-64,None
18503,ATHENS,45-64,D
18504,ATHENS,45-64,R
18505,ATHENS,45-64,D
18506,ATHENS,45-64,D
18507,ATHENS,45-64,None
18508,ATHENS,45-64,D
18509,ATHENS,45-64,None
18510,ATHENS,45-64,None
18511,ATHENS,45-64,None
18512,ATHENS,45-64,D
18513,ATHENS,45-64,None
18514,ATHENS,45-64,None
18515,ATHENS,45-64,R
18516,ATHENS,45-64,None
18517,ATHENS,45-64,None
18518,ATHENS,45-64,D
18519,ATHENS,45-64,None
18520,ATHENS,45-64,D
18521,ATHENS,45-64,None
18522,ATHENS,45-64,None
18523,ATHENS,45-64,D
18524,ATHENS,45-64,None
18525,ATHENS,45-64,None
18526,ATHENS,45-64,D
18527,ATHENS,45-64,D
18528,ATHENS,45-64,None
18529,ATHENS,45-64,D
18530,ATHENS,45-64,None
18531,ATHENS,45-64,None
18532,ATHENS,45-64,None
18533,ATHENS,45-64,None
18534,ATHENS,45-64,None
18535,ATHENS,45-64,D
18536,ATHENS,45-64,None
18537,ATHENS,45-64,D
18538,ATHENS,45-64,D
18539,ATHENS,45-64,None
18540,ATHENS,45-64,D
18541,ATHENS,45-64,None
18542,ATHENS,45-64,D
18543,ATHENS,45-64,None
18544,ATHENS,45-64,None
18545,ATHENS,45-64,None
18546,ATHENS,45-64,None
18547,ATHENS,45-64,D
18548,ATHENS,45-64,D
18549,ATHENS,45-64,None
18550,ATHENS,45-64,None
18551,ATHENS,45-64,None
18552,ATHENS,45-64,None
18553,ATHENS,45-64,None
18554,ATHENS,45-64,None
18555,ATHENS,45-64,None
18556,ATHENS,45-64,None
18557,ATHENS,45-64,None
18558,ATHENS,45-64,None
18559,ATHENS,45-64,None
18560,ATHENS,45-64,None
18561,ATHENS,45-64,None
18562,ATHENS,45-64,None
18563,ATHENS,45-64,None
18564,ATHENS,45-64,None
18565,ATHENS,45-64,None
18566,ATHENS,45-64,None
18567,ATHENS,45-64,None
18568,ATHENS,45-64,None
18569,ATHENS,45-64,None
18570,ATHENS,45-64,None
18571,ATHENS,45-64,D
18572,ATHENS,45-64,None
18573,ATHENS,45-64,None
18574,ATHENS,45-64,None
18575,ATHENS,45-64,None
18576,ATHENS,45-64,None
18577,ATHENS,45-64,D
18578,ATHENS,45-64,None
18579,ATHENS,45-64,R
18580,ATHENS,45-64,None
18581,ATHENS,45-64,None
18582,ATHENS,45-64,D
18583,ATHENS,45-64,D
18584,ATHENS,45-64,None
18585,ATHENS,45-64,None
18586,ATHENS,45-64,None
18587,ATHENS,45-64,None
18588,ATHENS,45-64,None
18589,ATHENS,45-64,None
18590,ATHENS,45-64,None
18591,ATHENS,45-64,R
18592,ATHENS,45-64,None
18593,ATHENS,45-64,R
18594,ATHENS,45-64,None
18595,ATHENS,45-64,D
18596,ATHENS,45-64,None
18597,ATHENS,45-64,D
18598,ATHENS,45-64,None
18599,ATHENS,45-64,None
18600,ATHENS,45-64,None
18601,ATHENS,45-64,None
18602,ATHENS,45-64,D
18603,ATHENS,45-64,None
18604,ATHENS,45-64,None
18605,ATHENS,45-64,None
18606,ATHENS,45-64,None
18607,ATHENS,45-64,None
18608,ATHENS,45-64,None
18609,ATHENS,45-64,None
18610,ATHENS,45-64,None
18611,ATHENS,45-64,None
18612,ATHENS,45-64,None
18613,ATHENS,45-64,None
18614,ATHENS,45-64,None
18615,ATHENS,45-64,None
18616,ATHENS,45-64,None
18617,ATHENS,45-64,None
18618,ATHENS,45-64,None
18619,ATHENS,45-64,None
18620,ATHENS,45-64,None
18621,ATHENS,45-64,None
18622,ATHENS,45-64,D
18623,ATHENS,45-64,None
18624,ATHENS,45-64,None
18625,ATHENS,45-64,None
18626,ATHENS,45-64,None
18627,ATHENS,45-64,D
18628,ATHENS,45-64,R
18629,ATHENS,45-64,R
18630,ATHENS,45-64,None
18631,ATHENS,45-64,None
18632,ATHENS,45-64,None
18633,ATHENS,45-64,None
18634,ATHENS,45-64,None
18635,ATHENS,45-64,None
18636,ATHENS,45-64,None
18637,ATHENS,45-64,D
18638,ATHENS,45-64,None
18639,ATHENS,45-64,None
18640,ATHENS,45-64,None
18641,ATHENS,45-64,None
18642,ATHENS,45-64,None
18643,ATHENS,45-64,None
18644,ATHENS,45-64,None
18645,ATHENS,45-64,None
18646,ATHENS,45-64,None
18647,ATHENS,45-64,None
18648,ATHENS,45-64,None
18649,ATHENS,45-64,None
18650,ATHENS,45-64,None
18651,ATHENS,45-64,None
18652,ATHENS,45-64,None
18653,ATHENS,45-64,None
18654,ATHENS,45-64,None
18655,ATHENS,45-64,None
18656,ATHENS,45-64,None
18657,ATHENS,45-64,None
18658,ATHENS,45-64,None
18659,ATHENS,45-64,None
18660,ATHENS,45-64,R
18661,ATHENS,45-64,None
18662,ATHENS,45-64,None
18663,ATHENS,45-64,None
18664,ATHENS,45-64,None
18665,ATHENS,45-64,None
18666,ATHENS,45-64,None
18667,ATHENS,45-64,D
18668,ATHENS,45-64,None
18669,ATHENS,45-64,None
18670,ATHENS,45-64,None
18671,ATHENS,45-64,None
18672,ATHENS,45-64,None
18673,ATHENS,45-64,None
18674,ATHENS,45-64,None
18675,ATHENS,45-64,None
18676,ATHENS,45-64,None
18677,ATHENS,45-64,None
18678,ATHENS,45-64,None
18679,ATHENS,45-64,D
18680,ATHENS,45-64,None
18681,ATHENS,45-64,None
18682,ATHENS,45-64,None
18683,ATHENS,45-64,None
18684,ATHENS,45-64,D
18685,ATHENS,45-64,None
18686,ATHENS,45-64,None
18687,ATHENS,45-64,None
18688,ATHENS,45-64,None
18689,ATHENS,45-64,R
18690,ATHENS,45-64,None
18691,ATHENS,45-64,None
18692,ATHENS,45-64,None
18693,ATHENS,45-64,D
18694,ATHENS,45-64,None
18695,ATHENS,45-64,None
18696,ATHENS,45-64,None
18697,ATHENS,45-64,None
18698,ATHENS,45-64,None
18699,ATHENS,45-64,None
18700,ATHENS,45-64,D
18701,ATHENS,45-64,None
18702,ATHENS,45-64,None
18703,ATHENS,45-64,None
18704,ATHENS,45-64,None
18705,ATHENS,45-64,None
18706,ATHENS,45-64,None
18707,ATHENS,45-64,R
18708,ATHENS,45-64,None
18709,ATHENS,45-64,None
18710,ATHENS,45-64,None
18711,ATHENS,45-64,None
18712,ATHENS,45-64,None
18713,ATHENS,45-64,None
18714,ATHENS,45-64,None
18715,ATHENS,45-64,None
18716,ATHENS,45-64,None
18717,ATHENS,45-64,None
18718,ATHENS,45-64,None
18719,ATHENS,45-64,None
18720,ATHENS,45-64,None
18721,ATHENS,45-64,None
18722,ATHENS,45-64,None
18723,ATHENS,45-64,None
18724,ATHENS,45-64,None
18725,ATHENS,45-64,None
18726,ATHENS,45-64,D
18727,ATHENS,45-64,None
18728,ATHENS,45-64,None
18729,ATHENS,45-64,None
18730,ATHENS,45-64,None
18731,ATHENS,45-64,None
18732,ATHENS,45-64,None
18733,ATHENS,45-64,None
18734,ATHENS,45-64,None
18735,ATHENS,45-64,None
18736,ATHENS,45-64,None
18737,ATHENS,45-64,None
18738,ATHENS,45-64,None
18739,ATHENS,45-64,None
18740,ATHENS,45-64,None
18741,ATHENS,45-64,None
18742,ATHENS,45-64,None
18743,ATHENS,45-64,R
18744,ATHENS,45-64,None
18745,ATHENS,45-64,R
18746,ATHENS,45-64,None
18747,ATHENS,45-64,None
18748,ATHENS,45-64,D
18749,ATHENS,45-64,None
18750,ATHENS,45-64,None
18751,ATHENS,45-64,None
18752,ATHENS,45-64,None
18753,ATHENS,45-64,None
18754,ATHENS,45-64,None
18755,ATHENS,45-64,None
18756,ATHENS,45-64,None
18757,ATHENS,45-64,None
18758,ATHENS,45-64,None
18759,ATHENS,45-64,None
18760,ATHENS,45-64,None
18761,ATHENS,45-64,None
18762,ATHENS,45-64,None
18763,ATHENS,45-64,None
18764,ATHENS,45-64,None
18765,ATHENS,45-64,None
18766,ATHENS,45-64,D
18767,ATHENS,45-64,D
18768,ATHENS,45-64,None
18769,ATHENS,45-64,None
18770,ATHENS,45-64,None
18771,ATHENS,45-64,None
18772,ATHENS,45-64,None
18773,ATHENS,45-64,None
18774,ATHENS,45-64,R
18775,ATHENS,45-64,None
18776,ATHENS,45-64,D
18777,ATHENS,45-64,None
18778,ATHENS,45-64,None
18779,ATHENS,45-64,None
18780,ATHENS,45-64,None
18781,ATHENS,45-64,None
18782,ATHENS,45-64,None
18783,ATHENS,45-64,None
18784,ATHENS,45-64,None
18785,ATHENS,45-64,None
18786,ATHENS,45-64,None
18787,ATHENS,45-64,None
18788,ATHENS,45-64,None
18789,ATHENS,45-64,None
18790,ATHENS,45-64,None
18791,ATHENS,45-64,None
18792,ATHENS,45-64,None
18793,ATHENS,45-64,None
18794,ATHENS,45-64,None
18795,ATHENS,45-64,None
18796,ATHENS,45-64,None
18797,ATHENS,45-64,None
18798,ATHENS,45-64,None
18799,ATHENS,45-64,None
18800,ATHENS,45-64,None
18801,ATHENS,45-64,None
18802,ATHENS,45-64,None
18803,ATHENS,45-64,None
18804,ATHENS,45-64,None
18805,ATHENS,45-64,None
18806,ATHENS,45-64,None
18807,ATHENS,45-64,None
18808,ATHENS,45-64,None
18809,ATHENS,45-64,R
18810,ATHENS,45-64,D
18811,ATHENS,45-64,None
18812,ATHENS,45-64,None
18813,ATHENS,45-64,None
18814,ATHENS,45-64,None
18815,ATHENS,45-64,None
18816,ATHENS,45-64,None
18817,ATHENS,45-64,D
18818,ATHENS,45-64,D
18819,ATHENS,45-64,R
18820,ATHENS,45-64,R
18821,ATHENS,45-64,None
18822,ATHENS,45-64,None
18823,ATHENS,45-64,None
18824,ATHENS,45-64,D
18825,ATHENS,45-64,None
18826,ATHENS,45-64,None
18827,ATHENS,45-64,None
18828,ATHENS,45-64,None
18829,ATHENS,45-64,None
18830,ATHENS,45-64,None
18831,ATHENS,45-64,D
18832,ATHENS,45-64,None
18833,ATHENS,45-64,None
18834,ATHENS,45-64,None
18835,ATHENS,45-64,None
18836,ATHENS,45-64,None
18837,ATHENS,45-64,None
18838,ATHENS,45-64,None
18839,ATHENS,45-64,None
18840,ATHENS,45-64,None
18841,ATHENS,45-64,None
18842,ATHENS,45-64,None
18843,ATHENS,45-64,None
18844,ATHENS,45-64,D
18845,ATHENS,45-64,None
18846,ATHENS,45-64,None
18847,ATHENS,45-64,None
18848,ATHENS,45-64,None
18849,ATHENS,45-64,None
18850,ATHENS,45-64,None
18851,ATHENS,45-64,None
18852,ATHENS,45-64,R
18853,ATHENS,45-64,None
18854,ATHENS,45-64,R
18855,ATHENS,45-64,R
18856,ATHENS,45-64,D
18857,ATHENS,45-64,None
18858,ATHENS,45-64,None
18859,ATHENS,45-64,None
18860,ATHENS,45-64,None
18861,ATHENS,45-64,None
18862,ATHENS,45-64,D
18863,ATHENS,45-64,None
18864,ATHENS,45-64,R
18865,ATHENS,45-64,R
18866,ATHENS,45-64,None
18867,ATHENS,45-64,None
18868,ATHENS,45-64,None
18869,ATHENS,45-64,D
18870,ATHENS,45-64,None
18871,ATHENS,45-64,None
18872,ATHENS,45-64,None
18873,ATHENS,45-64,None
18874,ATHENS,45-64,None
18875,ATHENS,45-64,None
18876,ATHENS,45-64,None
18877,ATHENS,45-64,None
18878,ATHENS,45-64,None
18879,ATHENS,45-64,None
18880,ATHENS,45-64,None
18881,ATHENS,45-64,None
18882,ATHENS,45-64,None
18883,ATHENS,45-64,None
18884,ATHENS,45-64,None
18885,ATHENS,45-64,None
18886,ATHENS,45-64,None
18887,ATHENS,45-64,None
18888,ATHENS,45-64,None
18889,ATHENS,45-64,None
18890,ATHENS,45-64,None
18891,ATHENS,45-64,None
18892,ATHENS,45-64,None
18893,ATHENS,45-64,None
18894,ATHENS,45-64,None
18895,ATHENS,45-64,None
18896,ATHENS,45-64,None
18897,ATHENS,45-64,None
18898,ATHENS,45-64,None
18899,ATHENS,45-64,None
18900,ATHENS,45-64,None
18901,ATHENS,45-64,None
18902,ATHENS,45-64,None
18903,ATHENS,45-64,None
18904,ATHENS,45-64,D
18905,ATHENS,45-64,None
18906,ATHENS,45-64,None
18907,ATHENS,45-64,None
18908,ATHENS,45-64,None
18909,ATHENS,45-64,None
18910,ATHENS,45-64,None
18911,ATHENS,45-64,None
18912,ATHENS,45-64,None
18913,ATHENS,45-64,None
18914,ATHENS,45-64,None
18915,ATHENS,45-64,None
18916,ATHENS,45-64,None
18917,ATHENS,45-64,None
18918,ATHENS,45-64,None
18919,ATHENS,45-64,None
18920,ATHENS,45-64,None
18921,ATHENS,45-64,None
18922,ATHENS,45-64,None
18923,ATHENS,45-64,None
18924,ATHENS,45-64,None
18925,ATHENS,45-64,None
18926,ATHENS,45-64,None
18927,ATHENS,45-64,None
18928,ATHENS,45-64,None
18929,ATHENS,45-64,None
18930,ATHENS,45-64,None
18931,ATHENS,45-64,D
18932,ATHENS,45-64,None
18933,ATHENS,45-64,None
18934,ATHENS,45-64,None
18935,ATHENS,45-64,None
18936,ATHENS,45-64,R
18937,ATHENS,45-64,None
18938,ATHENS,45-64,None
18939,ATHENS,45-64,None
18940,ATHENS,45-64,None
18941,ATHENS,45-64,None
18942,ATHENS,45-64,None
18943,ATHENS,45-64,None
18944,ATHENS,45-64,None
18945,ATHENS,45-64,None
18946,ATHENS,45-64,None
18947,ATHENS,45-64,None
18948,ATHENS,45-64,None
18949,ATHENS,45-64,None
18950,ATHENS,45-64,None
18951,ATHENS,45-64,None
18952,ATHENS,45-64,None
18953,ATHENS,45-64,None
18954,ATHENS,45-64,None
18955,ATHENS,45-64,None
18956,ATHENS,45-64,R
18957,ATHENS,45-64,D
18958,ATHENS,45-64,None
18959,ATHENS,45-64,R
18960,ATHENS,45-64,None
18961,ATHENS,45-64,None
18962,ATHENS,45-64,None
18963,ATHENS,45-64,None
18964,ATHENS,45-64,None
18965,ATHENS,45-64,None
18966,ATHENS,45-64,None
18967,ATHENS,45-64,None
18968,ATHENS,45-64,None
18969,ATHENS,45-64,None
18970,ATHENS,45-64,None
18971,ATHENS,45-64,None
18972,ATHENS,45-64,None
18973,ATHENS,45-64,None
18974,ATHENS,45-64,None
18975,ATHENS,45-64,None
18976,ATHENS,45-64,None
18977,ATHENS,45-64,None
18978,ATHENS,45-64,None
18979,ATHENS,45-64,None
18980,ATHENS,45-64,None
18981,ATHENS,45-64,None
18982,ATHENS,45-64,None
18983,ATHENS,45-64,None
18984,ATHENS,45-64,None
18985,ATHENS,45-64,None
18986,ATHENS,45-64,None
18987,ATHENS,45-64,None
18988,ATHENS,45-64,D
18989,ATHENS,45-64,None
18990,ATHENS,45-64,None
18991,ATHENS,45-64,R
18992,ATHENS,45-64,D
18993,ATHENS,45-64,None
18994,ATHENS,45-64,None
18995,ATHENS,45-64,None
18996,ATHENS,45-64,None
18997,ATHENS,45-64,None
18998,ATHENS,45-64,None
18999,ATHENS,45-64,None
19000,ATHENS,45-64,None
19001,ATHENS,45-64,None
19002,ATHENS,45-64,None
19003,ATHENS,45-64,None
19004,ATHENS,45-64,None
19005,ATHENS,45-64,None
19006,ATHENS,45-64,None
19007,ATHENS,45-64,None
19008,ATHENS,45-64,None
19009,ATHENS,45-64,None
19010,ATHENS,45-64,None
19011,ATHENS,45-64,None
19012,ATHENS,45-64,None
19013,ATHENS,45-64,D
19014,ATHENS,45-64,None
19015,ATHENS,45-64,None
19016,ATHENS,45-64,None
19017,ATHENS,45-64,None
19018,ATHENS,45-64,None
19019,ATHENS,45-64,None
19020,ATHENS,45-64,None
19021,ATHENS,45-64,None
19022,ATHENS,45-64,None
19023,ATHENS,45-64,None
19024,ATHENS,45-64,None
19025,ATHENS,45-64,None
19026,ATHENS,45-64,None
19027,ATHENS,45-64,None
19028,ATHENS,45-64,None
19029,ATHENS,45-64,None
19030,ATHENS,45-64,None
19031,ATHENS,45-64,None
19032,ATHENS,45-64,None
19033,ATHENS,45-64,None
19034,ATHENS,45-64,None
19035,ATHENS,45-64,None
19036,ATHENS,45-64,None
19037,ATHENS,45-64,None
19038,ATHENS,45-64,None
19039,ATHENS,45-64,None
19040,ATHENS,45-64,None
19041,ATHENS,45-64,None
19042,ATHENS,45-64,None
19043,ATHENS,45-64,None
19044,ATHENS,45-64,None
19045,ATHENS,45-64,None
19046,ATHENS,45-64,None
19047,ATHENS,45-64,None
19048,ATHENS,45-64,None
19049,ATHENS,45-64,None
19050,ATHENS,45-64,None
19051,ATHENS,45-64,None
19052,ATHENS,45-64,None
19053,ATHENS,45-64,D
19054,ATHENS,45-64,None
19055,ATHENS,45-64,None
19056,ATHENS,45-64,None
19057,ATHENS,45-64,None
19058,ATHENS,45-64,None
19059,ATHENS,45-64,None
